Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,VIP_Flag,Ticket_Size,Utilization,Engagement,Portfolio_Yield_Proxy,CLV_Score,Transaction_Velocity,Customer_Segment,Churn_Probability
1,47,F,2,Graduate,Married,Less than $40K,Blue,34,2,2,2,2234.0,2024,210.0,0.717,2313,37,0.321,0.906,0,62.51351351351352,0.9059982094897046,1.088235294117647,2095.5738585496865,4797.565669598188,3.083333333333333,Revolver,0.9973932061218581
1,35,F,1,Graduate,Single,Less than $40K,Blue,30,2,2,2,1649.0,0,1649.0,0.683,2549,54,0.588,0.0,0,47.2037037037037,0.0,1.8,0.0,4588.2,4.5,Dormant,0.9965607332766545
1,42,F,4,Uneducated,Married,Not_Disclosed,Blue,36,6,2,3,5557.0,2246,3311.0,0.518,2299,39,0.444,0.404,0,58.94871794871795,0.4041749145222242,1.0833333333333333,929.1981284865934,3497.214639193809,3.25,Dormant,0.9537708697416978
0,48,F,2,Uneducated,Married,Not_Disclosed,Blue,35,2,3,3,6074.0,0,6074.0,0.782,4504,90,0.765,0.0,0,50.04444444444445,0.0,2.571428571428572,0.0,11581.714285714286,7.5,Dormant,0.002989295820498905
1,40,F,3,Doctorate,Married,Less than $40K,Blue,21,5,2,2,1728.0,0,1728.0,0.41,2191,38,0.357,0.0,0,57.6578947368421,0.0,1.809523809523809,0.0,3964.6666666666665,3.1666666666666665,Dormant,0.9968023766027477
0,46,F,3,Graduate,Married,Not_Disclosed,Blue,40,1,1,1,3044.0,1973,1071.0,0.946,4747,73,1.028,0.648,0,65.02739726027397,0.6481603153745072,1.825,3076.8170170827857,14278.466056176085,6.083333333333333,Revolver,0.00021006514094222865
0,41,F,1,Graduate,Single,$40K - $60K,Blue,28,1,3,1,8482.0,585,7897.0,0.624,4245,74,0.897,0.069,0,57.36486486486486,0.0689695826456024,2.642857142857143,292.7758783305824,11992.693392730826,6.166666666666667,Dormant,0.003788332219812968
1,35,F,3,Not_Disclosed,Single,Not_Disclosed,Blue,29,4,2,3,1438.3,0,1438.3,0.748,2549,56,0.75,0.0,0,45.517857142857146,0.0,1.9310344827586208,0.0,4922.206896551725,4.666666666666667,Dormant,0.6288214693250763
1,52,M,1,High School,Single,$80K - $120K,Blue,44,1,3,2,3770.0,0,3770.0,0.544,2387,51,0.5,0.0,0,46.80392156862745,0.0,1.1590909090909092,0.0,2766.75,4.25,Dormant,0.9991605388867459
1,56,F,2,Not_Disclosed,Single,$40K - $60K,Blue,37,2,2,3,2963.0,0,2963.0,0.902,2919,47,0.382,0.0,0,62.1063829787234,0.0,1.2702702702702702,0.0,3707.918918918919,3.9166666666666665,Dormant,0.9980533481312841
1,48,F,2,Graduate,Single,Not_Disclosed,Blue,37,4,2,3,11750.0,487,11263.0,0.772,2532,48,0.548,0.041,0,52.75,0.0414468085106383,1.2972972972972974,104.94331914893615,3420.8994410580794,4.0,Dormant,0.9902182887106261
0,41,F,3,Graduate,Married,Less than $40K,Blue,36,2,2,3,1593.0,0,1593.0,0.61,4853,78,0.592,0.0,0,62.21794871794872,0.0,2.1666666666666665,0.0,10514.833333333332,6.5,Dormant,0.0011803612405760495
0,38,M,3,Graduate,Single,$40K - $60K,Blue,20,1,3,3,10486.0,1544,8942.0,0.716,4042,77,0.925,0.147,0,52.493506493506494,0.1472439443066946,3.85,595.1600228876597,17853.066088117488,6.416666666666667,Dormant,0.0013407264517721494
1,48,F,2,Graduate,Single,Less than $40K,Blue,41,4,2,3,2168.0,1323,845.0,0.687,2499,38,0.407,0.61,0,65.76315789473684,0.610239852398524,0.926829268292683,1524.9893911439117,3729.55114301143,3.1666666666666665,Revolver,0.9595041655506358
0,38,F,2,Uneducated,Single,Not_Disclosed,Blue,28,2,3,3,5666.0,1393,4273.0,0.84,5015,90,0.915,0.246,0,55.72222222222222,0.2458524532297917,3.2142857142857144,1232.9500529474055,20082.69659875952,7.5,Dormant,0.0016342321412100304
0,53,M,4,Post-Graduate,Married,$80K - $120K,Blue,34,1,2,3,13679.0,0,13679.0,0.908,4060,61,1.346,0.0,0,66.55737704918033,0.0,1.7941176470588236,0.0,7284.117647058823,5.083333333333333,Dormant,0.05017635131770294
0,45,F,3,Doctorate,Married,Less than $40K,Blue,36,1,2,2,2143.0,1479,664.0,0.708,4404,77,0.75,0.69,0,57.1948051948052,0.6901539897340178,2.138888888888889,3039.438170788614,15920.687198631204,6.416666666666667,Revolver,0.0003329350427655811
0,57,F,0,College,Married,Less than $40K,Blue,47,2,3,1,4945.0,1779,3166.0,0.536,4037,72,0.756,0.36,0,56.06944444444444,0.3597573306370071,1.5319148936170213,1452.3403437815978,8409.20222877181,6.0,Dormant,0.0016487131856510143
0,54,F,4,High School,Single,Less than $40K,Blue,36,1,3,0,1921.0,1334,587.0,0.694,4512,90,0.765,0.694,0,50.13333333333333,0.6944299843831337,2.5,3133.2680895367,19113.17022384175,7.5,Revolver,2.5968531772312876e-05
0,45,F,4,Graduate,Single,Less than $40K,Blue,33,2,1,3,3001.0,2055,946.0,0.838,4662,70,0.628,0.685,0,66.6,0.6847717427524158,2.121212121212121,3192.4058647117627,16660.860925146164,5.833333333333333,Revolver,0.00015897360593547893
0,38,F,3,Graduate,Single,$40K - $60K,Blue,36,1,1,1,2132.0,1084,1048.0,0.767,4874,78,0.66,0.508,0,62.48717948717949,0.5084427767354597,2.1666666666666665,2478.1500938086306,15929.658536585364,6.5,Dormant,0.0005251825431219993
1,45,F,4,Doctorate,Married,Less than $40K,Blue,36,5,3,3,1663.0,1012,651.0,0.886,2729,38,0.52,0.609,0,71.8157894736842,0.608538785327721,1.0555555555555556,1660.702345159351,4633.574697668203,3.1666666666666665,Revolver,0.9806877614988982
1,32,F,0,Not_Disclosed,Divorced,Less than $40K,Blue,36,6,3,3,1732.0,0,1732.0,0.683,2479,43,0.536,0.0,0,57.65116279069768,0.0,1.1944444444444444,0.0,2961.027777777778,3.583333333333333,Dormant,0.9899435734985067
0,46,F,4,Graduate,Single,$40K - $60K,Blue,36,1,3,1,2652.0,2386,266.0,0.766,5329,83,0.729,0.9,0,64.20481927710843,0.8996983408748115,2.305555555555556,4794.492458521871,23340.274279369867,6.916666666666667,Revolver,0.0007371213858644005
0,41,M,4,College,Married,$80K - $120K,Blue,22,1,2,3,5037.0,1670,3367.0,0.787,4379,67,0.811,0.332,0,65.35820895522389,0.3315465554893786,3.0454545454545454,1451.842366487989,17757.565388849784,5.583333333333333,Dormant,0.005141398816354048
0,51,F,1,Not_Disclosed,Single,Not_Disclosed,Blue,45,2,2,3,6519.0,2178,4341.0,0.739,4505,71,0.732,0.334,0,63.45070422535211,0.3341003221352968,1.5777777777777775,1505.1219512195123,9482.636856368565,5.916666666666667,Dormant,0.002511936624625538
0,60,F,1,Not_Disclosed,Single,Less than $40K,Blue,36,1,1,3,2347.0,1488,859.0,0.621,3977,83,0.886,0.634,0,47.91566265060241,0.634000852151683,2.305555555555556,2521.421389007244,14982.4715357667,6.916666666666667,Revolver,0.00020327917365265666
0,31,F,1,College,Divorced,Less than $40K,Blue,21,2,2,3,2061.0,1904,157.0,0.786,4480,86,0.87,0.924,0,52.093023255813954,0.9238233867054828,4.095238095238095,4138.728772440563,35295.746401423254,7.166666666666667,Revolver,0.0008191419346175376
1,44,M,3,Not_Disclosed,Single,$40K - $60K,Blue,38,5,2,2,1643.0,0,1643.0,0.6,1754,39,0.56,0.0,0,44.97435897435897,0.0,1.0263157894736843,0.0,1800.1578947368423,3.25,Dormant,0.9701774887674796
0,49,F,1,College,Married,Not_Disclosed,Blue,36,1,3,2,5039.0,2489,2550.0,0.875,4770,74,0.947,0.494,0,64.45945945945945,0.4939472117483627,2.055555555555556,2356.1282000396905,14648.152411192696,6.166666666666667,Dormant,0.007441462109150619
0,53,F,3,Not_Disclosed,Single,Less than $40K,Blue,42,1,1,3,2915.0,2041,874.0,0.927,4272,70,0.75,0.7,0,61.02857142857143,0.700171526586621,1.6666666666666667,2991.1327615780447,12105.221269296742,5.833333333333333,Revolver,0.0001458137843123869
0,33,F,1,Graduate,Married,Less than $40K,Blue,20,2,2,2,1507.0,0,1507.0,0.723,4698,87,0.851,0.0,0,54.0,0.0,4.35,0.0,20436.3,7.25,Dormant,0.0018620578586379525
0,46,F,1,High School,Married,Less than $40K,Blue,36,1,3,3,3073.0,2517,556.0,0.841,4858,77,0.974,0.819,0,63.09090909090909,0.8190693133745526,2.138888888888889,3979.038724373576,18901.443938243483,6.416666666666667,Revolver,0.001057737048153134
0,43,F,3,Graduate,Married,Not_Disclosed,Blue,32,2,3,3,8314.0,1349,6965.0,0.531,5028,80,0.702,0.162,0,62.85,0.1622564349290353,2.5,815.8253548231897,14609.563387057971,6.666666666666667,Dormant,0.0025380685069984954
0,42,F,3,High School,Not_Disclosed,Not_Disclosed,Blue,34,1,3,1,2798.0,1049,1749.0,0.89,5758,87,0.706,0.375,0,66.183908045977,0.3749106504646176,2.5588235294117645,2158.735525375268,20257.52913846024,7.25,Dormant,0.0014812339390878066
0,40,M,4,Not_Disclosed,Single,$60K - $80K,Blue,26,2,2,3,20929.0,1652,19277.0,0.523,4001,76,0.689,0.079,0,52.64473684210526,0.0789335371971905,2.923076923076923,315.8130823259592,12618.376702183572,6.333333333333333,Dormant,0.0006222537990405289
0,46,M,2,Graduate,Married,$120K +,Blue,34,2,3,3,1754.0,894,860.0,0.691,4874,79,0.837,0.51,0,61.69620253164557,0.5096921322690992,2.323529411764706,2484.239452679589,17097.08578710846,6.583333333333333,Dormant,0.0010482780487022342
0,52,F,2,High School,Single,Less than $40K,Blue,45,1,1,1,4209.0,0,4209.0,0.856,5938,83,0.694,0.0,0,71.5421686746988,0.0,1.8444444444444448,0.0,10952.311111111112,6.916666666666667,Dormant,0.04019074580832497
0,45,M,3,College,Divorced,$40K - $60K,Blue,37,1,3,2,2449.0,0,2449.0,0.706,5497,88,0.63,0.0,0,62.46590909090909,0.0,2.3783783783783785,0.0,13073.945945945949,7.333333333333333,Dormant,0.001552584012401117
1,39,M,3,College,Married,$80K - $120K,Blue,30,2,3,3,4618.0,0,4618.0,0.717,2476,49,0.75,0.0,0,50.53061224489796,0.0,1.6333333333333333,0.0,4044.133333333333,4.083333333333333,Dormant,0.9963981649598083
0,41,F,2,College,Married,Less than $40K,Blue,36,2,1,2,1654.0,1093,561.0,0.65,4596,82,0.822,0.661,0,56.04878048780488,0.6608222490931076,2.2777777777777777,3037.1390568319225,17386.594518339378,6.833333333333333,Revolver,0.00013172479700465113
0,49,F,4,Uneducated,Single,Less than $40K,Blue,36,1,3,3,1544.0,999,545.0,0.786,4215,53,1.12,0.647,0,79.52830188679245,0.647020725388601,1.4722222222222223,2727.192357512953,10220.44985967185,4.416666666666667,Revolver,0.06350177413202156
0,60,M,1,Uneducated,Single,$60K - $80K,Blue,54,1,2,1,3618.0,972,2646.0,0.578,4228,63,0.465,0.269,0,67.11111111111111,0.2686567164179104,1.1666666666666667,1135.8805970149251,6257.860696517413,5.25,Dormant,0.1094980109801724
0,37,M,3,High School,Single,$80K - $120K,Blue,24,1,2,3,3437.0,1064,2373.0,0.851,5110,76,0.854,0.31,0,67.23684210526316,0.3095723014256619,3.1666666666666665,1581.9144602851322,21191.062457569587,6.333333333333333,Dormant,0.002805858893835899
0,50,M,2,Graduate,Single,$80K - $120K,Blue,46,2,3,2,5965.0,622,5343.0,0.728,4637,91,0.655,0.104,0,50.95604395604396,0.1042749371332774,1.9782608695652173,483.5228834870076,10129.7300521156,7.583333333333333,Dormant,0.0006096269278187569
0,46,F,2,Doctorate,Married,Less than $40K,Blue,33,2,3,1,2644.0,1517,1127.0,0.721,4815,83,0.804,0.574,0,58.01204819277108,0.5737518910741302,2.515151515151515,2762.6153555219366,19058.850742676383,6.916666666666667,Dormant,0.00039221752873932163
0,59,F,1,College,Married,$40K - $60K,Blue,49,2,2,1,3481.0,603,2878.0,0.692,4556,81,0.473,0.173,0,56.24691358024691,0.1732260844584889,1.653061224489796,789.2180407928756,8835.97267967802,6.75,Dormant,0.0025764983453858783
0,49,F,5,Graduate,Not_Disclosed,Less than $40K,Blue,36,1,3,2,3272.0,2085,1187.0,0.417,4444,83,0.627,0.637,0,53.54216867469879,0.6372249388753056,2.305555555555556,2831.8276283618584,16774.824809834285,6.916666666666667,Revolver,0.00019528598064595144
0,35,F,0,Graduate,Married,Less than $40K,Blue,36,1,2,2,3019.0,1462,1557.0,0.718,4509,71,0.732,0.484,0,63.50704225352113,0.484266313348791,1.9722222222222223,2183.5568068896987,13199.20925803246,5.916666666666667,Dormant,0.0017835296811789174
0,52,F,3,Uneducated,Single,Less than $40K,Blue,41,2,1,2,1801.0,0,1801.0,0.516,5047,79,0.756,0.0,0,63.88607594936709,0.0,1.9268292682926829,0.0,9724.707317073173,6.583333333333333,Dormant,0.0005744126059622939
1,27,F,0,High School,Single,Less than $40K,Blue,18,6,1,4,1438.3,0,1438.3,0.781,2641,40,0.6,0.0,0,66.025,0.0,2.2222222222222223,0.0,5868.88888888889,3.333333333333333,Dormant,0.08822127239665602
0,41,F,1,Uneducated,Married,Less than $40K,Blue,31,2,2,2,2909.0,1201,1708.0,0.729,4230,68,0.659,0.413,0,62.20588235294117,0.4128566517703678,2.193548387096774,1746.383636988656,13109.486687588018,5.666666666666667,Dormant,0.004080176788114935
0,45,F,4,Post-Graduate,Single,$40K - $60K,Blue,36,1,3,3,4688.0,0,4688.0,0.593,5248,89,0.745,0.0,0,58.96629213483146,0.0,2.4722222222222223,0.0,12974.222222222224,7.416666666666667,Dormant,0.0028840375802637775
0,37,F,2,College,Single,Less than $40K,Blue,26,1,1,2,1438.3,0,1438.3,0.587,3948,84,0.68,0.0,0,47.0,0.0,3.230769230769231,0.0,12755.076923076924,7.0,Dormant,0.0003980144077994221
0,47,F,2,Not_Disclosed,Married,Less than $40K,Blue,42,1,3,3,1438.3,0,1438.3,0.677,4624,73,0.587,0.0,0,63.342465753424655,0.0,1.738095238095238,0.0,8036.952380952381,6.083333333333333,Dormant,0.0010580652649571254
1,41,F,4,Graduate,Married,Less than $40K,Blue,36,6,2,2,1655.0,0,1655.0,0.496,2156,37,0.194,0.0,0,58.270270270270274,0.0,1.0277777777777777,0.0,2215.8888888888887,3.083333333333333,Dormant,0.9829796692280978
0,47,F,4,Graduate,Divorced,$40K - $60K,Blue,30,1,1,1,1438.3,601,837.3,1.0,4669,83,0.729,0.418,0,56.25301204819277,0.4178544114579712,2.7666666666666666,1950.962247097268,18315.228883635773,6.916666666666667,Dormant,0.0001520313868469278
0,41,F,3,High School,Single,Not_Disclosed,Blue,32,2,1,1,4745.0,1157,3588.0,0.965,4705,78,0.902,0.244,0,60.32051282051282,0.2438356164383561,2.4375,1147.2465753424658,14264.85102739726,6.5,Dormant,0.0005651970305376095
0,51,F,2,High School,Divorced,Less than $40K,Blue,36,2,1,1,1438.3,0,1438.3,0.765,4866,65,0.625,0.0,0,74.86153846153846,0.0,1.805555555555556,0.0,8785.833333333334,5.416666666666667,Dormant,0.014222065182619242
0,53,F,2,High School,Married,$40K - $60K,Blue,37,1,4,3,5182.0,2500,2682.0,0.869,5012,85,0.809,0.482,0,58.96470588235294,0.4824392126592049,2.2972972972972974,2417.985333847935,17068.88522640742,7.083333333333333,Dormant,0.0030691511477480646
1,46,F,3,Graduate,Single,Less than $40K,Blue,37,1,2,4,1438.3,0,1438.3,0.35,1757,44,0.467,0.0,0,39.93181818181818,0.0,1.1891891891891893,0.0,2089.4054054054054,3.6666666666666665,Dormant,0.9983106103015229
0,43,F,2,Graduate,Married,$40K - $60K,Blue,36,2,3,2,4287.0,0,4287.0,0.807,4874,82,0.708,0.0,0,59.4390243902439,0.0,2.2777777777777777,0.0,11101.888888888889,6.833333333333333,Dormant,0.004283981617773936
1,54,F,2,Not_Disclosed,Married,Not_Disclosed,Blue,49,2,4,3,1812.0,1798,14.0,0.735,2921,44,0.692,0.992,0,66.38636363636364,0.9922737306843268,0.8979591836734694,2898.4315673289184,5225.612019642294,3.6666666666666665,Revolver,0.9825264545071553
0,53,F,3,College,Married,$40K - $60K,Blue,46,2,1,1,2304.0,1144,1160.0,0.772,4505,85,1.179,0.497,0,53.0,0.4965277777777778,1.8478260869565213,2236.857638888889,12457.78041968599,7.083333333333333,Dormant,0.0001621588769342857
0,51,F,0,Doctorate,Married,Not_Disclosed,Blue,46,1,3,3,13623.0,1432,12191.0,0.594,4534,83,0.886,0.105,0,54.62650602409639,0.10511634735374,1.8043478260869563,476.59751890185714,9040.860740627264,6.916666666666667,Dormant,0.000876725268901709
0,50,F,2,Graduate,Single,Less than $40K,Blue,44,1,1,1,2765.0,0,2765.0,0.465,4010,59,0.513,0.0,0,67.96610169491525,0.0,1.3409090909090908,0.0,5377.045454545454,4.916666666666667,Dormant,0.18540382552992246
0,54,M,5,Not_Disclosed,Married,$120K +,Blue,42,1,1,3,3731.0,1903,1828.0,0.915,4667,88,0.725,0.51,0,53.03409090909091,0.5100509246850711,2.095238095238096,2380.4076655052268,14765.997013439524,7.333333333333333,Dormant,0.00021924828163035073
0,46,F,3,College,Single,Less than $40K,Blue,41,1,3,2,2485.0,861,1624.0,0.566,4728,81,0.761,0.346,0,58.37037037037037,0.3464788732394366,1.975609756097561,1638.1521126760565,12577.032222603915,6.75,Dormant,0.001373662957944128
0,50,F,4,College,Single,Less than $40K,Blue,36,1,3,1,2446.0,1763,683.0,0.598,4310,75,0.875,0.721,0,57.46666666666667,0.7207686017988553,2.083333333333333,3106.5126737530663,15451.06807031889,6.25,Revolver,0.00018138521530158876
1,44,F,4,Not_Disclosed,Married,Less than $40K,Blue,28,5,2,3,2020.0,0,2020.0,0.716,2621,45,0.552,0.0,0,58.24444444444445,0.0,1.6071428571428572,0.0,4212.321428571428,3.75,Dormant,0.990498004897714
0,48,F,3,Graduate,Single,Less than $40K,Blue,42,2,2,1,2214.0,1025,1189.0,0.567,5084,82,0.745,0.463,0,62.0,0.4629629629629629,1.9523809523809523,2353.703703703704,14521.231040564377,6.833333333333333,Dormant,0.0008529552016443949
0,45,F,3,Not_Disclosed,Divorced,Less than $40K,Blue,34,1,2,1,1811.0,787,1024.0,0.585,4882,80,1.162,0.435,0,61.025,0.4345665378244064,2.3529411764705883,2121.553837658752,16478.950206255886,6.666666666666667,Dormant,0.0008010127184577684
0,56,F,2,College,Single,Less than $40K,Blue,43,1,3,1,5254.0,0,5254.0,0.651,4546,89,0.712,0.0,0,51.07865168539326,0.0,2.069767441860465,0.0,9409.162790697676,7.416666666666667,Dormant,0.002299706498266174
1,36,F,2,Post-Graduate,Single,Less than $40K,Blue,26,1,2,3,1821.0,1486,335.0,0.827,2824,43,0.387,0.816,0,65.67441860465117,0.8160351455244371,1.6538461538461535,2304.4832509610105,8481.722299666286,3.583333333333333,Revolver,0.9881054455327039
0,44,F,4,High School,Single,Less than $40K,Blue,36,1,3,3,3024.0,0,3024.0,0.75,4983,78,0.733,0.0,0,63.88461538461539,0.0,2.1666666666666665,0.0,10796.5,6.5,Dormant,0.0049890164381530015
0,50,F,3,Not_Disclosed,Single,Less than $40K,Blue,36,1,3,3,1930.0,952,978.0,0.67,3862,80,0.818,0.493,0,48.275,0.4932642487046632,2.2222222222222223,1904.9865284974087,12815.525618883132,6.666666666666667,Dormant,0.000932718562659665
0,54,F,2,High School,Single,Less than $40K,Blue,48,1,3,2,1517.0,556,961.0,0.622,4981,82,0.864,0.367,0,60.74390243902439,0.3665128543177323,1.7083333333333333,1825.6005273566248,11627.942567567568,6.833333333333333,Dormant,0.000997075737287892
1,39,F,1,High School,Married,Less than $40K,Blue,25,2,2,1,2024.0,0,2024.0,0.801,2870,36,0.5,0.0,0,79.72222222222223,0.0,1.44,0.0,4132.8,3.0,Dormant,0.9987133518603375
1,53,M,5,Uneducated,Married,$120K +,Blue,38,4,2,2,19138.0,0,19138.0,0.482,2028,43,0.303,0.0,0,47.16279069767442,0.0,1.131578947368421,0.0,2294.842105263158,3.583333333333333,Dormant,0.9537471619281436
0,56,M,1,Graduate,Single,$80K - $120K,Blue,51,2,3,1,16835.0,897,15938.0,0.767,4059,80,0.778,0.053,0,50.7375,0.0532818532818532,1.568627450980392,216.27104247104248,6706.307517601635,6.666666666666667,Dormant,0.000817009924996793
1,60,F,0,High School,Married,Not_Disclosed,Blue,55,4,1,3,5549.0,0,5549.0,0.703,2412,38,0.52,0.0,0,63.47368421052632,0.0,0.6909090909090909,0.0,1666.4727272727273,3.1666666666666665,Dormant,0.9807701291908357
1,42,F,3,High School,Single,Less than $40K,Blue,36,2,3,3,2145.0,0,2145.0,0.577,2465,42,0.355,0.0,0,58.69047619047619,0.0,1.1666666666666667,0.0,2875.833333333333,3.5,Dormant,0.9993946923256124
0,43,M,3,Uneducated,Married,$80K - $120K,Blue,36,1,3,2,4654.0,1349,3305.0,0.81,4277,71,0.69,0.29,0,60.23943661971831,0.2898581865062312,1.9722222222222223,1239.7234636871508,10880.204608938546,5.916666666666667,Dormant,0.0019257546486858921
1,44,M,3,Graduate,Married,$60K - $80K,Blue,36,2,3,3,9114.0,0,9114.0,0.654,2740,52,0.625,0.0,0,52.69230769230769,0.0,1.4444444444444444,0.0,3957.777777777778,4.333333333333333,Dormant,0.9938988092803166
0,33,F,1,Graduate,Single,$40K - $60K,Blue,18,2,2,3,3043.0,2054,989.0,0.735,4833,85,0.667,0.675,0,56.858823529411765,0.6749917844232665,4.722222222222222,3262.235294117647,38227.5,7.083333333333333,Revolver,0.0005665578150186344
0,53,F,2,Graduate,Married,$40K - $60K,Blue,45,2,2,2,4621.0,913,3708.0,0.917,4952,82,0.745,0.198,0,60.39024390243903,0.1975762821900021,1.8222222222222224,978.3977494048908,10806.502565582246,6.833333333333333,Dormant,0.0025201251459445167
0,44,M,4,Graduate,Single,$60K - $80K,Blue,28,2,2,1,2758.0,461,2297.0,0.58,4244,96,0.778,0.167,0,44.208333333333336,0.1671501087744742,3.4285714285714284,709.3850616388687,16983.03449704755,8.0,Dormant,0.0012766023835396108
0,54,F,0,Graduate,Married,Less than $40K,Blue,36,1,2,3,1740.0,0,1740.0,0.811,4751,93,0.86,0.0,0,51.08602150537634,0.0,2.583333333333333,0.0,12273.416666666668,7.75,Dormant,0.0002785543539150246
0,34,F,4,Doctorate,Married,Not_Disclosed,Blue,36,1,2,2,7744.0,1804,5940.0,0.942,4572,60,0.935,0.233,0,76.2,0.2329545454545454,1.6666666666666667,1065.0681818181818,9395.113636363638,5.0,Dormant,0.07288024901168144
0,50,F,2,Post-Graduate,Married,Less than $40K,Blue,36,1,2,2,3350.0,1335,2015.0,0.781,4906,89,0.561,0.399,0,55.12359550561798,0.3985074626865671,2.4722222222222223,1955.0776119402983,16962.108540630183,7.416666666666667,Dormant,0.0011727406765429666
0,40,M,5,High School,Single,$120K +,Blue,31,1,1,3,34516.0,1427,33089.0,0.706,3699,64,0.488,0.041,0,57.796875,0.0413431452080194,2.064516129032258,152.928294124464,7952.368091095667,5.333333333333333,Dormant,0.000714392545590211
0,47,F,1,High School,Single,Not_Disclosed,Blue,36,2,1,3,2874.0,2201,673.0,0.718,4779,86,0.792,0.766,0,55.56976744186046,0.7658315935977731,2.388888888888889,3659.9091858037577,20159.616388308976,7.166666666666667,Revolver,0.0001210109734223251
0,40,F,3,Doctorate,Single,Not_Disclosed,Blue,27,1,1,2,2896.0,2100,796.0,0.728,4614,83,0.694,0.725,0,55.59036144578313,0.7251381215469613,3.074074074074074,3345.78729281768,24468.975751995087,6.916666666666667,Revolver,0.00011716575395161023
0,41,F,3,Graduate,Divorced,$40K - $60K,Blue,28,1,1,3,9294.0,1764,7530.0,1.026,4531,73,0.738,0.19,0,62.06849315068493,0.1897998708844415,2.607142857142857,859.9832149774048,14055.063381905376,6.083333333333333,Dormant,0.0006078008433775135
0,47,M,2,High School,Married,$60K - $80K,Blue,39,1,2,2,9389.0,727,8662.0,0.533,3415,84,0.556,0.077,0,40.65476190476191,0.0774310363190968,2.1538461538461537,264.4269890297156,7924.9196686793875,7.0,Dormant,0.0010704022094394387
0,44,M,3,College,Married,$40K - $60K,Blue,30,2,3,3,9317.0,847,8470.0,0.765,4121,81,0.723,0.091,0,50.876543209876544,0.0909090909090909,2.7,374.6363636363636,12138.218181818182,6.75,Dormant,0.0023607440426090245
0,34,M,1,College,Not_Disclosed,$40K - $60K,Blue,20,2,1,3,7452.0,1656,5796.0,0.6,3339,51,0.962,0.222,0,65.47058823529412,0.2222222222222222,2.55,742.0,10406.55,4.25,Dormant,0.18605909040857935
1,39,F,3,High School,Not_Disclosed,Less than $40K,Blue,36,2,3,2,1817.0,0,1817.0,0.583,2216,44,0.833,0.0,0,50.36363636363637,0.0,1.2222222222222223,0.0,2708.444444444445,3.6666666666666665,Dormant,0.9992420256223737
0,58,M,3,High School,Single,$80K - $120K,Blue,51,2,2,1,10021.0,1952,8069.0,0.699,4431,68,0.581,0.195,0,65.16176470588235,0.1947909390280411,1.3333333333333333,863.1186508332502,7058.824867777666,5.666666666666667,Dormant,0.0029959151650399184
0,42,F,3,Graduate,Single,Less than $40K,Blue,36,1,2,1,2344.0,1081,1263.0,0.619,3889,80,0.86,0.461,0,48.6125,0.4611774744027304,2.2222222222222223,1793.5191979522183,12627.82043989382,6.666666666666667,Dormant,0.0006623820495900533
0,48,F,2,Uneducated,Single,$40K - $60K,Blue,34,2,3,1,3072.0,1734,1338.0,0.754,4540,78,0.857,0.564,0,58.20512820512821,0.564453125,2.294117647058824,2562.6171875,16294.239430147058,6.5,Dormant,0.0015167310672077746
0,38,F,3,Not_Disclosed,Single,Less than $40K,Blue,36,2,3,1,1946.0,1430,516.0,0.564,4643,87,0.812,0.735,0,53.367816091954026,0.7348406988694759,2.4166666666666665,3411.8653648509767,19465.924631723192,7.25,Revolver,0.0002370552857921855
1,52,F,1,Graduate,Married,Less than $40K,Blue,42,1,5,3,1471.0,0,1471.0,0.624,2253,48,0.455,0.0,0,46.9375,0.0,1.1428571428571428,0.0,2574.8571428571427,4.0,Dormant,0.9993789187270213
1,42,F,2,Graduate,Married,Less than $40K,Blue,36,2,3,3,1438.3,0,1438.3,0.663,2418,48,0.778,0.0,0,50.375,0.0,1.3333333333333333,0.0,3224.0,4.0,Dormant,0.9978274022346567
1,43,F,4,College,Married,Less than $40K,Blue,28,5,2,4,1484.0,0,1484.0,0.2,1664,39,0.5,0.0,0,42.66666666666666,0.0,1.3928571428571428,0.0,2317.714285714286,3.25,Dormant,0.8189780560745449
1,37,F,3,Post-Graduate,Married,$40K - $60K,Blue,36,2,2,5,3233.0,2517,716.0,0.0,1339,32,0.0,0.779,0,41.84375,0.7785338694710795,0.8888888888888888,1042.4568512217754,2116.850534419356,2.6666666666666665,Revolver,0.8977663942266833
0,55,F,2,Graduate,Single,Less than $40K,Blue,43,1,3,1,1745.0,1168,577.0,0.701,4562,67,0.634,0.669,0,68.08955223880596,0.6693409742120344,1.558139534883721,3053.533524355301,11866.063863530351,5.583333333333333,Revolver,0.0003563266113712946
0,59,F,1,Uneducated,Divorced,Not_Disclosed,Blue,53,1,3,1,3709.0,1197,2512.0,0.824,5557,82,1.0,0.323,0,67.76829268292683,0.322728498247506,1.5471698113207548,1793.402264761391,11372.320485102531,6.833333333333333,Dormant,0.002186569706959355
